hour	day	value
26	3	-0.614824805225
26	4	0.550221290059
26	5	0.984532831902
26	6	-0.313256492475
27	2	0.262840073529
27	3	0.161662356115
27	4	0.0665723868403
27	5	0.281983515499
27	6	-0.381278171844
28	2	0.285775122549
28	3	-0.418158319871
28	4	0.716854237623
28	5	-0.180820401504
28	6	-0.224006317452
29	2	0.132212009804
29	3	1.04411660401
29	4	1.00234212353
29	5	-0.236113156869
29	6	0.352479470078
30	2	0.185370710784
30	3	-0.315091705735
30	4	0.657634307257
30	5	0.635643212509
30	6	-0.371846959393
31	2	0.432895220588
31	3	0.637046690151
31	4	-0.462989912559
31	5	0.0311530087553
31	6	0.00989465172174
32	2	0.189751838235
32	3	1.59741053355
32	4	0.0316800964592
32	5	-0.366321040442
32	6	0.0124717445823
33	2	0.291256127451
33	3	-0.534538711173
33	4	2.46622438816
33	5	-0.396592862457
33	6	0.256413963179
34	2	0.334708946078
34	3	-0.431270844741
34	4	1.47449497602
34	5	-0.372557619661
34	6	-0.00298780075315
35	2	0.29018995098
35	3	0.837712981331
35	4	-0.364430840209
35	5	0.680928782485
35	6	-0.595449008969
36	2	0.241541053922
36	3	1.07865443655
36	4	-0.206230405393
36	5	0.0111070523504
36	6	0.336392887384
37	2	0.130487132353
37	3	0.0838032202635
37	4	-0.650823849957
37	5	2.97971882147
37	6	0.0115275723643
38	2	0.291268382353
38	3	-0.131682161534
38	4	0.679106171954
38	5	0.205720345014
38	6	-0.139095636366
39	2	0.228118872549
39	3	0.11351128941
39	4	-0.469616628176
39	5	0.0313338210193
39	6	1.00660327969
40	2	0.34599877451
40	3	-0.538228323936
40	4	1.00159272303
40	5	-0.465447729523
40	6	0.00717829970228
41	2	0.3428125
41	3	1.05186543569
41	4	-0.641095653996
41	5	1.95910972196
41	6	0.0295810941
42	2	0.133097426471
42	3	-0.282096014262
42	4	1.04365255335
42	5	0.00414876535173
42	6	-0.487358785752
43	2	0.284650735294
43	3	-1.0
43	4	0
43	5	-0.181767908797
43	6	0.513707650983
44	2	0.233428308824
44	3	-0.41616447712
44	4	1.90337009066
44	5	-0.123143923683
44	6	0.011548311676
45	2	0
45	3	-0.515379067984
45	4	1.5490835223
45	5	-0.78099112289
45	6	2.00499259573
46	2	0.0997549019608
46	3	2.91069511227
46	4	0.0331857086581
46	5	0.249540733209
46	6	0.394307853055
47	2	0.0718443627451
47	3	0
47	4	0.200962086208
47	5	0.764150943396
47	6	-0.816917117279
48	2	0.03453125
48	3	0.2234925061
48	4	-0.357928323172
48	5	1.0220072766
48	6	-0.497015711402
49	2	0.0154932598039
49	3	-0.43090985281
49	4	1.57876570482
49	5	-0.576221579755
49	6	0.910132232797
50	2	0.0712714460784
50	3	-0.175353000765
50	4	-0.165484218707
50	5	-0.506098293679
50	6	1.04166413235
51	2	0.0443535539216
51	3	-0.320950812924
51	4	0.360155579128
51	5	0.537638801203
51	6	-0.670973818955
52	2	0.0421415441176
52	3	0.127597584948
52	4	-0.604084300968
52	5	0.105205220947
52	6	1.09440808196
53	2	0.0712806372549
53	3	-0.0765593840384
53	4	-0.724993564257
53	5	3.09813302824
53	6	-0.217288681903
54	2	0.105431985294
54	3	-0.146537622683
54	4	0.192473554237
54	5	-0.279860703284
54	6	0.687778985922
55	2	0
55	3	0
55	4	0
55	5	0
55	6	0
56	2	0
56	3	0
56	4	0
56	5	0
56	6	0
57	2	0
57	3	0
57	4	0
57	5	0
57	6	0
58	2	0
58	3	0
58	4	0
58	5	0
58	6	0
59	2	0
59	3	0
59	4	0
59	5	0
59	6	0
60	2	0
60	3	0
60	4	0
60	5	0
60	6	0
61	2	0
61	3	0
61	4	0
61	5	0
61	6	0
62	2	0
62	3	0
62	4	0
62	5	0
62	6	0
