hour	day	value
22	2	0.0732352941176
22	3	0.254850348988
22	4	0.0720379928823
22	5	-0.0958986929899
22	6	-0.345897114789
22	7	0.0492211606379
23	2	0.165825980392
23	3	0.84372815248
23	4	0.0295894129623
23	5	-0.0648276316654
23	6	0.0950249632889
23	7	-0.0559894436455
24	2	0.6170531862745
24	3	0.0
24	4	0.615045512676
24	5	-0.310140278521
24	6	0.602040816328
24	7	0.0141094896396
25	2	0.182071078431
25	3	0.287337144183
25	4	0.644026217229
25	5	0.0552249582949
25	6	-0.370000707865
25	7	0.644026217229
26	2	0.0781519607843
26	3	0.138121708602
26	4	0.136924500655
26	5	0.0375219037929
26	6	-0.0760019177542
26	7	-0.332161935872
27	2	0.075294117647
27	3	0.75294117647
27	4	0.0
27	5	0.153476432355
27	6	0.00937062937054
27	7	-0.393504652477
28	2	0.1705
28	3	-0.09998098317
28	4	0.0788521472716
28	5	0.110116898219
28	6	0.0279079511749
28	7	-0.061948896183
29	2	0.128867647059
29	3	0.0224204987416
29	4	0.68123617018
29	5	-0.328583775775
29	6	0.024127404465
29	7	0.309624708206
30	2	0.148279411765
30	3	0.228535139712
30	4	-0.063236611758
30	5	-0.356166231346
30	6	0.0536721011732
30	7	0.328549220925
31	2	0.132647058824
31	3	0.147875023915
31	4	0.170087275336
31	5	-0.392845384467
31	6	-1.0
31	7	-0.0
32	2	0.0
32	3	0.246076549622
32	4	-0.161396275993
32	5	0.137786661625
32	6	0.082415364892
32	7	-0.0455218397355
33	2	0.149409313725
33	3	-0.0579413853047
33	4	0.0356581289879
33	5	-0.323713565128
33	6	0.667501577053
33	7	-0.0433268428368
34	2	0.132960784314
34	3	0.0782170513913
34	4	0.00908361970205
34	5	-0.0529667510469
34	6	0.0270895513443
34	7	0.00998984676786
35	2	0.0743088235294
35	3	0.754818918548
35	4	0.169136639966
35	5	-0.404255793972
35	6	0.308597115565
35	7	0.241333409671
36	2	0.137073529412
36	3	0.0812495287878
36	4	-0.055503904797
36	5	0.033763165666
36	6	0.00657017710906
36	7	0.0822533345941
37	2	0.175242647059
37	3	-0.0201361170812
37	4	0.326814110766
37	5	0.0636495869052
37	6	0.0223154501606
37	7	0.0748632106089
38	2	0.122161764706
38	3	-0.427196952833
38	4	0.664234207004
38	5	0.0600383996682
38	6	-1.0
38	7	0.116941176471
39	2	0.159492647059
39	3	-0.126038405972
39	4	0.493602879135
39	5	0.0412967788051
39	6	-0.000896811337582
39	7	-0.394518999546
40	2	0.12037254902
40	3	0.130739756505
40	4	0.097518651108
40	5	-0.0191476911969
40	6	-0.015992892048
40	7	-0.277471783296
41	2	0.121117647059
41	3	0.183192707104
41	4	0.0909725598733
41	5	0.0338711889199
41	6	-0.151129631267
41	7	-1.0
42	2	0.131401960784
42	3	0.141864727025
42	4	0.00251315674894
42	5	0.0442547065613
42	6	0.106150098045
42	7	-0.401398841819
43	2	0.132794117647
43	3	0.0112066832588
43	4	-0.118884842903
43	5	0.315849654519
43	6	-0.398373781888
43	7	0.307506602839
44	2	0.137443627451
44	3	0.127171659087
44	4	-0.493236453583
44	5	0.863514338011
44	6	0.167583407001
44	7	0.103192518542
45	2	0.115492647059
45	3	0.187272208664
45	4	-0.344882814586
45	5	0.68670035042
45	6	-0.207585457181
45	7	-0.180354856411
46	2	0.0738137254902
46	3	0.366293179119
46	4	0.0694607157703
46	5	-0.33538287572
46	6	0.445395576351
46	7	0.0785175648342
47	2	0.116977941176
47	3	0.41783306089
47	4	0.00707967790164
47	5	-0.5687965083
47	6	1.69588484195
47	7	-0.0332528044069
48	2	0.112262254902
48	3	0.833069006243
48	4	-0.325626346115
48	5	0.615766774035
48	6	-0.350385187188
48	7	0.724409653594
49	2	0.060181372549
49	3	0.193256814921
49	4	0.447444992185
49	5	-0.304990696438
49	6	0.177080843333
49	7	-0.209211648593
50	2	0.0833872549019
50	3	0.317623273645
50	4	0.198174680669
50	5	0.00746740287405
50	6	0.0700430856597
50	7	-0.0161061400807
51	2	0.0731176470588
51	3	0.119556241698
51	4	0.0484558894272
51	5	-0.113140025693
51	6	-0.148353164339
51	7	0.353169862515
52	2	0.0626666666667
52	3	0.206802601512
52	4	-0.0581166703081
52	5	0.151376324132
52	6	0.0520457330888
52	7	-0.392304868902
53	2	0.06675
53	3	2.48014274203
53	4	-0.396136544059
53	5	0.568087204207
53	6	0.140007685053
53	7	0.0405546192732
54	2	0.0662916666667
54	3	2.14716030961
54	4	-0.0303878863308
54	5	0.122213223721
54	6	-0.126101224112
54	7	0.139373636648
55	2	0.0901102941176
55	3	-0.407230920505
55	4	1.31679851984
55	5	-0.084252413014
55	6	-0.020493775185
55	7	0.0844116969837
56	2	0.116941176471
56	3	-1.0
56	4	0.416941176471
56	5	0.311087072111
56	6	-0.0671113721539
56	7	0.0987273081591
57	2	0.0406078431373
57	3	0.432316908993
57	4	0.124421364288
57	5	0.175792025412
57	6	0.0389591923788
57	7	-0.266217325852
58	2	0.0626666666667
58	3	0.300644452215
58	4	0.0526214710969
58	5	0.00707900018229
58	6	-0.0392949019895
58	7	0.0136906221125
59	2	0.124507352941
59	3	0.149240048251
59	4	0.474997900747
59	5	-0.152185360716
59	6	0.0915897263725
59	7	-0.383169809
60	2	0.061375
60	3	0.0470953235837
60	4	-0.673175197669
60	5	1.79341957828
60	6	0.144623126572
60	7	-0.151916276403
