hour	day	value
23	3	0.419922834093
23	4	-0.159873524035
23	5	0.676007056748
23	6	-0.263767302328
24	2	0.0851133578431
24	3	0.342905543867
24	4	-0.100978656738
24	5	-0.00463947856787
24	6	-0.0801937200155
25	2	0.0927481617647
25	3	0.0364610835357
25	4	-0.0307715821382
25	5	0.477463271045
25	6	-0.615323039704
26	2	0.0909129901961
26	3	-0.180049532196
26	4	0.392455616337
26	5	-0.249620399605
26	6	0.00963576797071
27	2	0.085306372549
27	3	0.111114289801
27	4	-0.397229588815
27	5	1.36807483662
27	6	-0.126842114757
28	2	0.0766360294118
28	3	1.32626994225
28	4	-0.387524981593
28	5	0.0263103661469
28	6	0.296151271754
29	2	0.105150122549
29	3	0.403807375508
29	4	0.0724302478454
29	5	0.137619469227
29	6	-0.433178344076
30	2	0.0891482843137
30	3	-0.0650852452977
30	4	-0.267650342608
30	5	0.32376767405
30	6	-0.0130746996658
31	2	0.089387254902
31	3	0.124270910018
31	4	0.586823482006
31	5	-0.470829101067
31	6	0.602903245156
32	2	0.0918412990196
32	3	-0.349260846746
32	4	-0.0113922774473
32	5	-0.300394316405
32	6	-0.0324085321413
33	2	0.0774724264706
33	3	0.111917837153
33	4	-0.25639320907
33	5	0.268895488074
33	6	-0.46079319543
34	2	0.09265625
34	3	0.0906566481542
34	4	-0.47541310968
34	5	1.58698134754
34	6	-0.631676721601
35	2	0.0852910539216
35	3	0.628790187414
35	4	0.0774573773942
35	5	0.255345010961
35	6	-0.717039854759
36	2	0.0842432598039
36	3	0.0553941506876
36	4	-0.497210497339
36	5	-0.604482242581
36	6	6.35418973791
37	2	0.0737898284314
37	3	0.0802154128354
37	4	-0.259263290809
37	5	0.0116385011021
37	6	0.638650823625
38	2	0.103318014706
38	3	0.10998346542
38	4	0.0969539757551
38	5	-0.0476926318747
38	6	-0.219870187343
39	2	0.0798651960784
39	3	-0.142347545439
39	4	0.343962500825
39	5	-0.0931866188535
39	6	0.43022751896
40	2	0.066731004902
40	3	0.365745737103
40	4	0.290688792309
40	5	-0.0522642395053
40	6	-0.698966408269
41	2	0.0683118872549
41	3	-0.590951204447
41	4	0.47273903899
41	5	0.855066095426
41	6	-0.100434267667
42	2	0.116354166667
42	3	-0.125276953697
42	4	-0.223629416563
42	5	0.163625304136
42	6	-0.238796749513
43	2	0.0934926470588
43	3	0.0387606571013
43	4	2.33582896265
43	5	-0.725308753106
43	6	0.286188666055
44	2	0.0497487745098
44	3	-0.581554967322
44	4	0.131556849353
44	5	-0.0574877554049
44	6	0.693926827988
45	2	0.0950551470588
45	3	-0.207088138732
45	4	0.140248434016
45	5	-0.441899441341
45	6	0.234734734735
46	2	0.0579289215686
46	3	0.424276520095
46	4	0.619635972951
46	5	-0.44485416057
46	6	-0.315386237436
47	2	0.0771262254902
47	3	-0.14441968807
47	4	0.384895833333
47	5	-0.279291599713
47	6	-0.238519924099
48	2	0.0547579656863
48	3	-0.534883136466
48	4	0.303452747609
48	5	0.701032209924
48	6	-0.0441828727397
49	2	0.0404197303922
49	3	-0.158010995484
49	4	-0.0835422375095
49	5	0.30572519084
49	6	0.780035077463
50	2	0.0379932598039
50	3	-0.0590127030069
50	4	0.261150034176
50	5	0.104400257444
50	6	-0.51182406527
51	2	0.0725949754902
51	3	0.83298506702
51	4	-0.359182538579
51	5	0.6133119278
51	6	-0.510650314668
52	2	0.0396629901961
52	3	-0.505152780699
52	4	-0.601639344262
52	5	1.18305136412
52	6	0.867625497452
53	2	0.0885171568627
53	3	0.315055707869
53	4	-0.346744144784
53	5	0.826984450329
53	6	-0.631792165316
54	2	0.0524632352941
54	3	1.02759210737
54	4	0.0431457355346
54	5	-0.238787480407
54	6	0.111063137268
55	2	0.0462653186275
55	3	1.7589007819
55	4	-0.319731447597
55	5	0.0832827731262
55	6	0.483533716675
56	2	0.0681740196078
56	3	0.722980470484
56	4	0.275672194494
56	5	-0.206709410339
56	6	0.195405224807
57	2	0.021712622549
57	3	0.542786921874
57	4	0.498044895004
57	5	-0.159222737819
57	6	-0.407956766701
58	2	0.051875
58	3	-0.724634896234
58	4	2.50603130296
58	5	0.472120333248
58	6	-0.723388638866
59	2	0.05328125
59	3	0.358955732123
59	4	-0.0880358157095
59	5	0.371409730363
59	6	-0.347358016776
60	2	0.0437132352941
60	3	0.462101615501
60	4	0.321527522783
60	5	-0.543736896613
60	6	-0.0651054642086
61	2	0.0628890931373
61	3	-0.133910282671
61	4	1.24720629102
61	5	-0.143499881601
61	6	-0.296378213989
62	2	0.026875
62	3	0.612641815235
62	4	0.0804020100503
62	5	0.10766580534
62	6	-0.125225505443
